館林,139.527805,36.246615
新伊勢崎,139.201815,36.318084999999996
福居,139.45866999999998,36.305205
茂林寺前,139.527045,36.22635
県,139.47236,36.290625
境町,139.256255,36.277165
伊勢崎,139.194955,36.32642
細谷,139.34899000000001,36.282975
韮川,139.40251199999997,36.308224
川俣,139.526505,36.208884999999995
木崎,139.313005,36.27139
羽生,139.53403,36.170073333333335
世良田,139.281975,36.272940000000006
多々良,139.50032,36.27368
東武和泉,139.45508999999998,36.315655
野州山辺,139.43201,36.326285
太田,139.37876833333334,36.29420999999999
剛志,139.22388,36.295415
足利市,139.44818,36.329435
大袋,139.77794,35.9246
一ノ割,139.76603999999998,35.964875
堀切,139.81738,35.743345
新田,139.795425,35.85411
鐘ヶ淵,139.82037,35.733760000000004
姫宮,139.738685,36.004419999999996
せんげん台,139.774595,35.935955
浅草,139.798315,35.71198
西新井,139.790365,35.77728
谷塚,139.801465,35.81486
竹ノ塚,139.79072,35.79437
小菅,139.81265,35.758685
北越谷,139.77987000000002,35.901714999999996
春日部,139.75279,35.980070000000005
曳舟,139.81667333333334,35.71851
新越谷,139.789815,35.875565
草加,139.80345499999999,35.82838
北春日部,139.74432,35.989940000000004
蒲生,139.791765,35.86689
東向島,139.81933500000002,35.724355
とうきょうスカイツリー,139.809395,35.710465
五反野,139.80963,35.765905000000004
武里,139.77071,35.94908
越谷,139.78623499999998,35.88753
松原団地,139.800675,35.8433
梅島,139.79807499999998,35.772345
北千住,139.8055625,35.74981
牛田,139.81177000000002,35.744545
和戸,139.7011,36.039645
加須,139.5955675,36.122947499999995
東武動物公園,139.72689,36.024699999999996
久喜,139.67761000000002,36.06555
花崎,139.633595,36.109944999999996
鷲宮,139.65696,36.096325
南羽生,139.55695500000002,36.149625
国谷,139.82385,36.451454999999996
野州平川,139.75378,36.40156
江曽島,139.860815,36.530955000000006
おもちゃのまち,139.82953500000002,36.466745
南宇都宮,139.87195333333332,36.54371666666667
東武宇都宮,139.88060000000002,36.55866
安塚,139.83562,36.485645000000005
野州大塚,139.77259500000002,36.408775
壬生,139.80500999999998,36.422435
西川田,139.850305,36.514250000000004
新栃木,139.74235,36.390060000000005
西大家,139.35646,35.93176
坂戸,139.394045,35.957049999999995
武州唐沢,139.30928250000002,35.952197500000004
越生,139.29961333333333,35.96280333333333
東毛呂,139.31533000000002,35.94715
川角,139.346475,35.937605000000005
武州長瀬,139.32619,35.941995000000006
一本松,139.37008,35.940215
新藤原,139.73300999999998,36.852455
小佐越,139.7065,36.80224
新高徳,139.71071,36.77977
大桑,139.7135825,36.76082
鬼怒川温泉,139.71668,36.822525
鬼怒川公園,139.722825,36.841575
下今市,139.69277,36.7256
大谷向,139.69194,36.732275
曳舟,139.81667333333334,35.71851
東あずま,139.831595,35.707375
小村井,139.82761,35.710319999999996
亀戸,139.8272,35.697735
亀戸水神,139.83339,35.699945
太田,139.37876833333334,36.29420999999999
赤城,139.27678,36.425619999999995
藪塚,139.31582,36.358720000000005
阿左美,139.30652857142857,36.385087142857145
相老,139.303915,36.410635
治良門橋,139.341365,36.333025
新桐生,139.320092,36.395054
三枚橋,139.354965,36.3134
館林,139.527805,36.246615
田沼,139.58191,36.36707
渡瀬,139.53748,36.26184000000001
多田,139.59296,36.378074999999995
堀米,139.58033,36.32844
佐野市,139.5759,36.30624
葛生,139.609285,36.397885
吉水,139.57934999999998,36.345625
佐野,139.579135,36.316845
田島,139.564905,36.290225
太田,139.379155,36.29392
東小泉,139.42856,36.259715
成島,139.50557,36.24908
竜舞,139.4091,36.27885
西小泉,139.40850999999998,36.258665
小泉町,139.42025,36.26153
本中野,139.46954,36.258445
館林,139.527805,36.246615
篠塚,139.44609,36.256815
西新井,139.790365,35.77728
大師前,139.781655,35.77895
池袋,139.71116999999998,35.731179999999995
大山,139.70262333333332,35.74841
北池袋,139.71639499999998,35.740335
成増,139.63289749999998,35.777592500000004
上板橋,139.67620499999998,35.763615
下赤塚,139.64485000000002,35.770485
中板橋,139.694385,35.756280000000004
ときわ台,139.68876,35.758905
朝霞台,139.5873,35.814345
朝霞,139.6003,35.796765
下板橋,139.715615,35.745067500000005
東武練馬,139.66254,35.768649999999994
和光市,139.612865,35.78835
森林公園,139.37533000000002,36.045165
川越市,139.477095,35.914135
柳瀬川,139.56246,35.830560000000006
鶴瀬,139.53930666666665,35.84570333333333
若葉,139.40848666666668,35.94907333333333
東武竹沢,139.23761333333331,36.075253333333336
北坂戸,139.39684499999998,35.97198
寄居,139.19368,36.11731
川越,139.48299250000002,35.907355
東松山,139.4015875,36.03464
鶴ヶ島,139.42391,35.93679
高坂,139.397692,36.002928000000004
みずほ台,139.550785,35.8382
志木,139.5753,35.82217
武蔵嵐山,139.32774,36.044385
鉢形,139.20863500000002,36.113725
玉淀,139.20019,36.11696
男衾,139.23399999999998,36.107865000000004
ふじみ野,139.52309,35.860744999999994
上福岡,139.51187,35.87387
霞ヶ関,139.4438525,35.925462499999995
新河岸,139.4973,35.89102
つきのわ,139.345565,36.043515
小川町,139.26065,36.05873
坂戸,139.39390666666668,35.957240000000006
新栃木,139.74235,36.390060000000005
樅山,139.741736,36.53333
板荷,139.70778,36.6194
新大平下,139.701865,36.33897
楡木,139.74526999999998,36.50688
下小代,139.71394750000002,36.651115
家中,139.74745000000001,36.42979
北鹿沼,139.737754,36.580686
栃木,139.73149,36.371669999999995
明神,139.71220499999998,36.676555
東武金崎,139.749485,36.466300000000004
合戦場,139.74102,36.407585
新鹿沼,139.74478,36.556830000000005
藤岡,139.6456,36.255585
下今市,139.69277,36.7256
