お台場海浜公園,139.77853,35.629805000000005
船の科学館,139.773115,35.621575
テレコムセンター,139.77966500000002,35.617725
汐留,139.760075,35.662985
台場,139.77137499999998,35.625870000000006
有明,139.79334,35.63455
国際展示場正門,139.7913,35.63021
新橋,139.75958666666668,35.66558333333333
竹芝,139.762015,35.654065
芝浦ふ頭,139.75787,35.64222
日の出,139.75916,35.64926
青海,139.781315,35.6248
新豊洲,139.79011500000001,35.64871
市場前,139.78565,35.64569
有明テニスの森,139.788895,35.63998
豊洲,139.795435,35.653705
