原木中山,139.941915,35.7033,0,[]
妙典,139.924115,35.6908675,0,[]
飯田橋,139.7466557142857,35.70133285714285,88969,"[('飯田橋四丁目', 'POINT(139.746451 35.700635)', 79.61539858, 2283), ('神楽河岸', 'POINT(139.743999 35.701243)', 240.64585676, 2983), ('揚場町', 'POINT(139.743197 35.702389)', 334.23540731, 2778), ('飯田橋三丁目', 'POINT(139.750325 35.700561)', 342.94600316, 1449), ('下宮比町', 'POINT(139.743953 35.703621)', 352.53693889, 2052), ('神楽坂一丁目', 'POINT(139.742771 35.700599)', 360.88328896, 3047), ('神楽坂二丁目', 'POINT(139.742025 35.701029)', 420.44558374, 246), ('富士見一丁目', 'POINT(139.747143 35.697265)', 453.49224344, 449), ('飯田橋二丁目', 'POINT(139.751072 35.699349)', 456.29234501, 1799), ('飯田橋一丁目', 'POINT(139.749434 35.697616)', 483.00931646, 788), ('津久戸町', 'POINT(139.741677 35.703061)', 489.68224661, 583), ('三崎町三丁目', 'POINT(139.752041 35.700533)', 495.39789377, 1382), ('神楽坂三丁目', 'POINT(139.741119 35.701722)', 502.94164919, 1285), ('後楽二丁目', 'POINT(139.745391 35.706095)', 540.63109085, 1822), ('後楽一丁目', 'POINT(139.750665 35.70538)', 577.31681103, 2331), ('神楽坂四丁目', 'POINT(139.740215 35.702244)', 591.59867984, 14689), ('富士見二丁目', 'POINT(139.742933 35.696943)', 592.24543007, 3940), ('若宮町', 'POINT(139.740032 35.699712)', 625.86307446, None), ('九段北二丁目', 'POINT(139.746524 35.695637)', 632.08725801, None), ('九段北一丁目', 'POINT(139.749817 35.696011)', 656.14446487, 2556), ('市谷船河原町', 'POINT(139.740256 35.698513)', 658.30233623, 464), ('新小川町', 'POINT(139.742387 35.706252)', 668.68112997, 3434), ('筑土八幡町', 'POINT(139.740482 35.704792)', 677.84817134, None), ('神楽坂五丁目', 'POINT(139.739268 35.702579)', 682.74745187, 933), ('三崎町二丁目', 'POINT(139.754382 35.700667)', 703.14256952, 7071), ('西神田三丁目', 'POINT(139.753138 35.697831)', 703.67167525, 286), ('袋町', 'POINT(139.73861 35.700867)', 729.99108335, None), ('春日一丁目', 'POINT(139.748545 35.707953)', 754.16522732, 10417), ('白銀町', 'POINT(139.738602 35.704314)', 800.40925421, None), ('西神田二丁目', 'POINT(139.755042 35.698801)', 809.31008047, 939), ('岩戸町', 'POINT(139.737647 35.702074)', 819.44329629, 378), ('東五軒町', 'POINT(139.739681 35.706249)', 834.23939228, 347), ('三崎町一丁目', 'POINT(139.756194 35.700947)', 864.30111645, 1105), ('市谷田町三丁目', 'POINT(139.73888 35.696744)', 868.61087938, 1222), ('九段北三丁目', 'POINT(139.742568 35.694233)', 870.30400219, None), ('神楽坂六丁目', 'POINT(139.737254 35.703238)', 876.73178619, 4229), ('神田神保町三丁目', 'POINT(139.754014 35.695754)', 909.21028492, 1938), ('九段南二丁目', 'POINT(139.746394 35.693086)', 915.32336065, 6709), ('南町', 'POINT(139.736746 35.698823)', 939.1062603, None), ('西神田一丁目', 'POINT(139.75696 35.699407)', 956.74127904, 335), ('中町', 'POINT(139.736245 35.699416)', 965.9121097, None), ('水道一丁目', 'POINT(139.742078 35.709264)', 972.62654228, 750), ('横寺町', 'POINT(139.735947 35.702512)', 977.94829142, None), ('本郷一丁目', 'POINT(139.756428 35.705133)', 979.76195474, 1950), ('赤城元町', 'POINT(139.736797 35.705009)', 981.02920409, None), ('払方町', 'POINT(139.73646 35.697973)', 995.21347907, None)]"
中野,139.665605,35.70574,118489,"[('中野三丁目', 'POINT(139.664074 35.70325)', 309.0705885, 13525), ('中野二丁目', 'POINT(139.669844 35.70436)', 413.05001803, 6195), ('中野五丁目', 'POINT(139.669606 35.70775)', 425.24733656, 55508), ('中野四丁目', 'POINT(139.66079 35.707912)', 497.94125908, 19702), ('中央四丁目', 'POINT(139.668323 35.700692)', 611.72754785, 3534), ('高円寺南五丁目', 'POINT(139.659164 35.703236)', 645.72776143, 463), ('新井一丁目', 'POINT(139.667391 35.711838)', 695.63117147, 4234), ('新井二丁目', 'POINT(139.663875 35.711955)', 707.12470252, 2406), ('中央五丁目', 'POINT(139.665517 35.698871)', 762.18114513, 1554), ('高円寺北一丁目', 'POINT(139.656868 35.707494)', 814.26609105, None), ('上高田二丁目', 'POINT(139.672058 35.71187)', 896.44000919, 2058), ('野方一丁目', 'POINT(139.657703 35.71105)', 926.53301509, 941), ('中野六丁目', 'POINT(139.675911 35.707269)', 947.96154001, 475), ('中野一丁目', 'POINT(139.675934 35.703856)', 957.84704502, 2630), ('高円寺南一丁目', 'POINT(139.658671 35.699131)', 965.15133176, 5264)]"
落合,139.685965,35.710634999999996,32105,"[('東中野四丁目', 'POINT(139.685825 35.709274)', 151.53840173, 5692), ('上落合三丁目', 'POINT(139.684223 35.712776)', 285.09575871, 1504), ('上落合二丁目', 'POINT(139.688368 35.712938)', 335.52605727, 2190), ('東中野五丁目', 'POINT(139.689357 35.709092)', 351.46719685, 1303), ('中井一丁目', 'POINT(139.683985 35.714767)', 492.22739344, 399), ('東中野三丁目', 'POINT(139.681408 35.707831)', 516.57356182, 8281), ('中井二丁目', 'POINT(139.683281 35.71603)', 645.98999082, 429), ('北新宿四丁目', 'POINT(139.692341 35.707383)', 680.51986414, 3863), ('上落合一丁目', 'POINT(139.69281 35.713186)', 681.01296498, 1185), ('東中野一丁目', 'POINT(139.685757 35.704347)', 697.93003219, 2377), ('上高田四丁目', 'POINT(139.678592 35.713357)', 732.35933416, 154), ('中落合一丁目', 'POINT(139.690179 35.717262)', 828.28405772, 1235), ('東中野二丁目', 'POINT(139.680521 35.704026)', 883.41935187, 546), ('中落合四丁目', 'POINT(139.682847 35.71834)', 900.25238734, 417), ('北新宿三丁目', 'POINT(139.691303 35.702975)', 977.59556725, 606), ('上高田一丁目', 'POINT(139.675134 35.710792)', 980.27180518, 1449), ('中野六丁目', 'POINT(139.675911 35.707269)', 983.49430905, 475)]"
神楽坂,139.73452,35.703865,62294,"[('矢来町', 'POINT(139.732596 35.703479)', 179.31138295, 1199), ('横寺町', 'POINT(139.735947 35.702512)', 198.02578263, None), ('赤城元町', 'POINT(139.736797 35.705009)', 242.02201438, None), ('赤城下町', 'POINT(139.73413 35.706045)', 244.44018878, None), ('神楽坂六丁目', 'POINT(139.737254 35.703238)', 257.02082686, 4229), ('築地町', 'POINT(139.736233 35.706248)', 306.49770739, 28), ('中里町', 'POINT(139.732279 35.706059)', 316.84342184, 511), ('箪笥町', 'POINT(139.735031 35.70099)', 322.32615356, 2176), ('岩戸町', 'POINT(139.737647 35.702074)', 345.79630895, 378), ('白銀町', 'POINT(139.738602 35.704314)', 372.76220612, None), ('天神町', 'POINT(139.730995 35.705619)', 373.68410131, 360), ('改代町', 'POINT(139.734609 35.707552)', 409.1650365, 111), ('北町', 'POINT(139.735681 35.700232)', 416.56331304, None), ('神楽坂五丁目', 'POINT(139.739268 35.702579)', 452.76649949, 933), ('西五軒町', 'POINT(139.737924 35.707133)', 475.78716883, 226), ('袋町', 'POINT(139.73861 35.700867)', 497.654067, None), ('南榎町', 'POINT(139.729371 35.702134)', 504.01530818, None), ('水道町', 'POINT(139.736549 35.70812)', 506.55822983, 591), ('中町', 'POINT(139.736245 35.699416)', 517.73044802, None), ('東榎町', 'POINT(139.72905 35.70569)', 534.84018729, None), ('東五軒町', 'POINT(139.739681 35.706249)', 536.76209414, 347), ('細工町', 'POINT(139.733362 35.699067)', 542.57257132, 1043), ('神楽坂四丁目', 'POINT(139.740215 35.702244)', 545.88047202, 14689), ('筑土八幡町', 'POINT(139.740482 35.704792)', 549.27121823, None), ('南山伏町', 'POINT(139.732014 35.699111)', 574.16479769, None), ('北山伏町', 'POINT(139.730592 35.699702)', 582.85954665, 552), ('山吹町', 'POINT(139.730803 35.708215)', 588.3018651, 1320), ('関口一丁目', 'POINT(139.733565 35.709124)', 589.87034724, 8510), ('南町', 'POINT(139.736746 35.698823)', 594.59609423, None), ('榎町', 'POINT(139.728225 35.706197)', 625.69241165, 74), ('神楽坂三丁目', 'POINT(139.741119 35.701722)', 642.80752659, 1285), ('津久戸町', 'POINT(139.741677 35.703061)', 653.82287866, 583), ('二十騎町', 'POINT(139.731125 35.698518)', 668.11196944, None), ('払方町', 'POINT(139.73646 35.697973)', 676.90467664, None), ('若宮町', 'POINT(139.740032 35.699712)', 679.09877809, None), ('市谷山伏町', 'POINT(139.728546 35.700004)', 689.8040995, 83), ('弁天町', 'POINT(139.727022 35.702456)', 696.34745913, 2188), ('納戸町', 'POINT(139.733335 35.697643)', 698.63312267, 465), ('水道二丁目', 'POINT(139.737671 35.709792)', 716.7838293, 538), ('神楽坂二丁目', 'POINT(139.742025 35.701029)', 748.55961737, 246), ('新小川町', 'POINT(139.742387 35.706252)', 759.61540854, 3434), ('市谷甲良町', 'POINT(139.728464 35.699013)', 768.25164101, None), ('市谷船河原町', 'POINT(139.740256 35.698513)', 788.74222547, 464), ('揚場町', 'POINT(139.743197 35.702389)', 802.16699557, 2778), ('市谷砂土原町三丁目', 'POINT(139.737027 35.696709)', 825.76577305, None), ('神楽坂一丁目', 'POINT(139.742771 35.700599)', 830.00992697, 3047), ('下宮比町', 'POINT(139.743953 35.703621)', 854.11291917, 2052), ('市谷鷹匠町', 'POINT(139.733887 35.696143)', 858.69572086, None), ('市谷加賀町一丁目', 'POINT(139.731393 35.696481)', 866.78263901, None), ('原町一丁目', 'POINT(139.72582 35.700598)', 866.79573598, 2067), ('市谷田町三丁目', 'POINT(139.73888 35.696744)', 883.1551652, 1222), ('市谷柳町', 'POINT(139.726807 35.698985)', 883.42366613, 385), ('早稲田南町', 'POINT(139.724695 35.703892)', 889.16318072, 264), ('市谷加賀町二丁目', 'POINT(139.729142 35.697069)', 897.48502771, 26), ('神楽河岸', 'POINT(139.743999 35.701243)', 905.84621579, 2983), ('水道一丁目', 'POINT(139.742078 35.709264)', 909.21150897, 750), ('市谷砂土原町二丁目', 'POINT(139.736017 35.695685)', 917.6559251, None), ('市谷田町二丁目', 'POINT(139.737791 35.695331)', 992.07612401, 157)]"
高田馬場,139.70504499999998,35.71328,56760,"[('高田馬場二丁目', 'POINT(139.707743 35.712975)', 246.47382744, 2646), ('高田馬場一丁目', 'POINT(139.706448 35.710572)', 326.18414922, 12473), ('高田三丁目', 'POINT(139.707467 35.716358)', 405.78808656, 2265), ('下落合一丁目', 'POINT(139.701114 35.715567)', 436.94054963, 1802), ('下落合二丁目', 'POINT(139.702687 35.717589)', 523.55019695, 669), ('高田馬場四丁目', 'POINT(139.699561 35.710546)', 581.62138116, 3318), ('高田馬場三丁目', 'POINT(139.698588 35.71413)', 591.84642598, 7825), ('大久保三丁目', 'POINT(139.705792 35.706703)', 732.86625587, 2758), ('目白一丁目', 'POINT(139.711198 35.717867)', 754.32698742, None), ('百人町四丁目', 'POINT(139.6987 35.70813)', 810.05115552, None), ('西早稲田三丁目', 'POINT(139.714449 35.71173)', 868.17040863, 6834), ('西早稲田二丁目', 'POINT(139.713399 35.709046)', 890.04128884, 4547), ('下落合四丁目', 'POINT(139.696971 35.718615)', 940.28866479, 3559), ('下落合三丁目', 'POINT(139.702147 35.721489)', 947.81501965, 5465), ('高田二丁目', 'POINT(139.71429 35.717606)', 964.46784285, 2599)]"
早稲田,139.72219,35.70568,47479,"[('早稲田町', 'POINT(139.72332 35.706083)', 111.61035584, 857), ('喜久井町', 'POINT(139.722369 35.704396)', 143.38237042, 861), ('馬場下町', 'POINT(139.719513 35.706232)', 249.88301561, 2758), ('早稲田南町', 'POINT(139.724695 35.703892)', 301.24563489, 264), ('戸塚町一丁目', 'POINT(139.72131 35.708758)', 350.67723075, 530), ('早稲田鶴巻町', 'POINT(139.724685 35.708354)', 372.83359916, 2853), ('原町二丁目', 'POINT(139.723555 35.701366)', 494.33733368, 77), ('西早稲田一丁目', 'POINT(139.719275 35.709494)', 498.664248, 2573), ('戸山一丁目', 'POINT(139.717421 35.702932)', 528.42614002, 1427), ('原町三丁目', 'POINT(139.722617 35.700893)', 532.53838686, 750), ('榎町', 'POINT(139.728225 35.706197)', 549.15496363, 74), ('弁天町', 'POINT(139.727022 35.702456)', 564.96409681, 2188), ('東榎町', 'POINT(139.72905 35.70569)', 620.81393766, None), ('原町一丁目', 'POINT(139.72582 35.700598)', 652.58531443, 2067), ('若松町', 'POINT(139.719071 35.699866)', 704.13805836, 9629), ('南榎町', 'POINT(139.729371 35.702134)', 759.69479621, None), ('天神町', 'POINT(139.730995 35.705619)', 796.85970749, 360), ('関口二丁目', 'POINT(139.727164 35.711802)', 814.86020834, None), ('山吹町', 'POINT(139.730803 35.708215)', 828.63887218, 1320), ('戸山三丁目', 'POINT(139.712969 35.706454)', 838.88093452, 910), ('戸山二丁目', 'POINT(139.713228 35.703666)', 841.26986881, 1473), ('市谷柳町', 'POINT(139.726807 35.698985)', 852.2885904, 385), ('市谷山伏町', 'POINT(139.728546 35.700004)', 852.93254726, 83), ('西早稲田二丁目', 'POINT(139.713399 35.709046)', 878.8484819, 4547), ('中里町', 'POINT(139.732279 35.706059)', 913.99518486, 511), ('市谷甲良町', 'POINT(139.728464 35.699013)', 932.5226752, None), ('西早稲田三丁目', 'POINT(139.714449 35.71173)', 970.21830457, 6834), ('矢来町', 'POINT(139.732596 35.703479)', 972.87899754, 1199), ('河田町', 'POINT(139.720077 35.696893)', 993.52579748, 2949)]"
大手町,139.76590666666667,35.68472333333334,843294,"[('大手町二丁目', 'POINT(139.767291 35.686575)', 240.64833569, 2991), ('丸の内一丁目', 'POINT(139.764079 35.683021)', 251.09201121, 107710), ('大手町一丁目', 'POINT(139.76257 35.688488)', 515.45913716, 7903), ('八重洲一丁目', 'POINT(139.770992 35.682615)', 516.36342944, 7466), ('日本橋本石町二丁目', 'POINT(139.771474 35.686444)', 538.90617955, None), ('日本橋本石町三丁目', 'POINT(139.770895 35.687539)', 549.07961334, None), ('日本橋本石町一丁目', 'POINT(139.772117 35.685161)', 564.25874058, None), ('日本橋本石町四丁目', 'POINT(139.770396 35.688516)', 584.99278296, 954), ('丸の内二丁目', 'POINT(139.7634 35.679815)', 589.97738207, 19159), ('内神田一丁目', 'POINT(139.765943 35.690701)', 663.24953212, 18672), ('内神田二丁目', 'POINT(139.768192 35.690854)', 710.9766962, 4629), ('日本橋室町二丁目', 'POINT(139.773442 35.686802)', 720.03527867, 1690), ('日本橋室町三丁目', 'POINT(139.772981 35.687984)', 735.49436439, 1267), ('日本橋室町四丁目', 'POINT(139.772465 35.689109)', 767.59747094, 3424), ('日本橋室町一丁目', 'POINT(139.774375 35.685536)', 771.84466005, 283620), ('八重洲二丁目', 'POINT(139.768085 35.677997)', 771.91988542, 26837), ('日本橋二丁目', 'POINT(139.773717 35.68135)', 799.97376741, 176456), ('鍛冶町一丁目', 'POINT(139.771857 35.690255)', 816.57844092, 1947), ('日本橋一丁目', 'POINT(139.774794 35.683344)', 818.92630189, 9490), ('日本橋三丁目', 'POINT(139.772824 35.679894)', 824.14803863, 17038), ('京橋一丁目', 'POINT(139.77092 35.678493)', 826.93598583, 14766), ('内神田三丁目', 'POINT(139.769899 35.691568)', 841.03391218, 3592), ('丸の内三丁目', 'POINT(139.763454 35.677223)', 861.29494768, 107057), ('神田錦町一丁目', 'POINT(139.764306 35.692934)', 922.44965475, 1787), ('京橋二丁目', 'POINT(139.770098 35.677108)', 926.22524677, 5944), ('神田錦町二丁目', 'POINT(139.763293 35.692958)', 943.79561457, 13051), ('皇居外苑', 'POINT(139.757313 35.679603)', 963.29536711, None), ('鍛冶町二丁目', 'POINT(139.772098 35.691988)', 981.71785436, 4932), ('日本橋本町一丁目', 'POINT(139.776685 35.686049)', 986.68443957, 565), ('神田美土代町', 'POINT(139.765655 35.693642)', 989.81721272, 347)]"
茅場町,139.77933666666664,35.68032,789646,"[('日本橋茅場町一丁目', 'POINT(139.779956 35.680816)', 78.56185259, 4155), ('日本橋茅場町二丁目', 'POINT(139.779039 35.679262)', 120.4415039, 9863), ('日本橋兜町', 'POINT(139.776988 35.680411)', 212.85528535, 4547), ('日本橋小網町', 'POINT(139.781245 35.682111)', 263.30925713, 2548), ('日本橋茅場町三丁目', 'POINT(139.777986 35.678012)', 283.77341182, 1393), ('八丁堀一丁目', 'POINT(139.776419 35.677787)', 385.68136274, 1486), ('日本橋蛎殻町一丁目', 'POINT(139.783784 35.682315)', 459.43360548, 3977), ('八丁堀二丁目', 'POINT(139.776056 35.67685)', 486.24590822, 6146), ('新川一丁目', 'POINT(139.783596 35.677288)', 511.71272109, 99633), ('日本橋二丁目', 'POINT(139.773717 35.68135)', 521.40200448, 176456), ('日本橋一丁目', 'POINT(139.774794 35.683344)', 530.73446729, 9490), ('新川二丁目', 'POINT(139.781276 35.675309)', 583.04671019, 11509), ('日本橋三丁目', 'POINT(139.772824 35.679894)', 591.45998786, 17038), ('日本橋人形町一丁目', 'POINT(139.78223 35.685132)', 594.68927244, 5840), ('八丁堀三丁目', 'POINT(139.776005 35.675405)', 623.18484295, 82739), ('日本橋箱崎町', 'POINT(139.7868 35.680654)', 676.64116033, 7225), ('日本橋本町一丁目', 'POINT(139.776685 35.686049)', 679.46242929, 565), ('日本橋小舟町', 'POINT(139.778342 35.686604)', 703.01936295, 1006), ('八丁堀四丁目', 'POINT(139.776015 35.674385)', 723.91733614, 4055), ('日本橋蛎殻町二丁目', 'POINT(139.786243 35.683647)', 726.03636862, 1019), ('日本橋室町一丁目', 'POINT(139.774375 35.685536)', 732.57245341, 283620), ('日本橋人形町三丁目', 'POINT(139.781576 35.686702)', 736.54683589, 1542), ('日本橋人形町二丁目', 'POINT(139.784423 35.685896)', 771.2032217, 6236), ('京橋一丁目', 'POINT(139.77092 35.678493)', 788.44169348, 14766), ('八重洲一丁目', 'POINT(139.770992 35.682615)', 797.16323904, 7466), ('湊一丁目', 'POINT(139.779392 35.672997)', 812.52439329, 1228), ('入船一丁目', 'POINT(139.777015 35.673133)', 824.65367311, 1073), ('日本橋堀留町一丁目', 'POINT(139.779734 35.687861)', 837.47045765, 6403), ('日本橋本石町一丁目', 'POINT(139.772117 35.685161)', 845.94838117, None), ('日本橋本町二丁目', 'POINT(139.776251 35.68792)', 888.30190488, 2983), ('日本橋室町二丁目', 'POINT(139.773442 35.686802)', 895.53066507, 1690), ('京橋二丁目', 'POINT(139.770098 35.677108)', 909.12160268, 5944), ('日本橋堀留町二丁目', 'POINT(139.78107 35.688607)', 932.76032069, 165), ('入船二丁目', 'POINT(139.776661 35.672125)', 940.97241621, 378), ('新富一丁目', 'POINT(139.773807 35.672907)', 962.86064815, 3848), ('湊二丁目', 'POINT(139.778985 35.67151)', 978.01428884, 753), ('日本橋本石町二丁目', 'POINT(139.771474 35.686444)', 984.01067296, None), ('日本橋富沢町', 'POINT(139.782559 35.688878)', 993.32969201, 861)]"
門前仲町,139.79624800000002,35.671828000000005,61421,"[('門前仲町二丁目', 'POINT(139.795962 35.672724)', 102.73052957, 7135), ('牡丹二丁目', 'POINT(139.796275 35.669879)', 216.26103938, 109), ('門前仲町一丁目', 'POINT(139.794537 35.673297)', 224.8584923, 2173), ('牡丹一丁目', 'POINT(139.793711 35.670835)', 254.74811471, 980), ('富岡一丁目', 'POINT(139.799253 35.671574)', 273.51615675, 4315), ('古石場一丁目', 'POINT(139.794739 35.668879)', 354.57749766, 396), ('牡丹三丁目', 'POINT(139.799059 35.668921)', 410.85603885, 3666), ('深川二丁目', 'POINT(139.797683 35.675497)', 427.31426482, 918), ('富岡二丁目', 'POINT(139.801512 35.671439)', 478.53180391, 2763), ('永代二丁目', 'POINT(139.792089 35.674581)', 484.84843655, 617), ('福住一丁目', 'POINT(139.793445 35.675848)', 513.16708109, 309), ('冬木', 'POINT(139.801038 35.674541)', 527.89236472, 1751), ('越中島一丁目', 'POINT(139.790321 35.670788)', 548.87544424, None), ('古石場二丁目', 'POINT(139.798821 35.667186)', 565.27670352, 1355), ('深川一丁目', 'POINT(139.795958 35.677323)', 610.25164936, 1239), ('越中島二丁目', 'POINT(139.793702 35.666682)', 615.73929397, 293), ('福住二丁目', 'POINT(139.794407 35.678)', 704.79245746, None), ('永代一丁目', 'POINT(139.78911 35.674497)', 710.85355059, 697), ('木場二丁目', 'POINT(139.80388 35.670161)', 715.30249236, 3340), ('平野一丁目', 'POINT(139.799834 35.678023)', 760.16574207, None), ('佐賀一丁目', 'POINT(139.790152 35.677172)', 810.03033626, 3894), ('古石場三丁目', 'POINT(139.801731 35.665958)', 818.91488821, 167), ('越中島三丁目', 'POINT(139.798422 35.66444)', 843.02075581, None), ('平野二丁目', 'POINT(139.802598 35.677458)', 848.93811462, 1614), ('木場三丁目', 'POINT(139.80561 35.674415)', 894.86576401, 709), ('木場一丁目', 'POINT(139.803852 35.666632)', 897.96276874, 22480), ('佐賀二丁目', 'POINT(139.791749 35.679205)', 914.24138661, 329), ('三好一丁目', 'POINT(139.799938 35.679806)', 946.12121399, 172)]"
木場,139.80712333333335,35.66935333333333,78302,"[('木場五丁目', 'POINT(139.807567 35.670385)', 121.30985091, 907), ('木場六丁目', 'POINT(139.806819 35.667118)', 249.54255832, 6872), ('木場二丁目', 'POINT(139.80388 35.670161)', 307.01467263, 3340), ('木場一丁目', 'POINT(139.803852 35.666632)', 422.95889329, 22480), ('東陽一丁目', 'POINT(139.810895 35.66675)', 447.26500575, 2852), ('富岡二丁目', 'POINT(139.801512 35.671439)', 558.25704605, 2763), ('東陽三丁目', 'POINT(139.813405 35.669912)', 572.09897654, 10724), ('木場三丁目', 'POINT(139.80561 35.674415)', 578.07790814, 709), ('木場四丁目', 'POINT(139.808638 35.674425)', 579.18445098, None), ('古石場三丁目', 'POINT(139.801731 35.665958)', 616.67048237, 167), ('東陽五丁目', 'POINT(139.813304 35.672203)', 642.72650393, 2004), ('牡丹三丁目', 'POINT(139.799059 35.668921)', 731.70910606, 3666), ('塩浜二丁目', 'POINT(139.809934 35.663053)', 743.92107877, 2006), ('富岡一丁目', 'POINT(139.799253 35.671574)', 753.95472485, 4315), ('古石場二丁目', 'POINT(139.798821 35.667186)', 789.21906231, 1355), ('冬木', 'POINT(139.801038 35.674541)', 796.76501967, 1751), ('東陽二丁目', 'POINT(139.816203 35.667659)', 843.28966738, 1103), ('東陽六丁目', 'POINT(139.81475 35.674473)', 894.1150686, 9025), ('越中島三丁目', 'POINT(139.798422 35.66444)', 958.05178876, None), ('牡丹二丁目', 'POINT(139.796275 35.669879)', 983.91940672, 109), ('平野三丁目', 'POINT(139.805883 35.678189)', 986.7535939, 540), ('平野二丁目', 'POINT(139.802598 35.677458)', 988.16895837, 1614), ('平野四丁目', 'POINT(139.808681 35.678215)', 993.2898001, None)]"
浦安,139.89314000000002,35.665855,871,"[('東葛西三丁目', 'POINT(139.884608 35.667834)', 803.09924345, 56), ('東葛西四丁目', 'POINT(139.88431 35.662023)', 905.53066333, 815)]"
九段下,139.751265,35.696085000000004,85757,"[('九段北一丁目', 'POINT(139.749817 35.696011)', 131.31310938, 2556), ('飯田橋一丁目', 'POINT(139.749434 35.697616)', 237.31531283, 788), ('神田神保町三丁目', 'POINT(139.754014 35.695754)', 251.50385577, 1938), ('西神田三丁目', 'POINT(139.753138 35.697831)', 257.42254634, 286), ('飯田橋二丁目', 'POINT(139.751072 35.699349)', 362.572939, 1799), ('九段南一丁目', 'POINT(139.754356 35.693761)', 380.47101376, 1524), ('富士見一丁目', 'POINT(139.747143 35.697265)', 395.3790728, 449), ('九段北二丁目', 'POINT(139.746524 35.695637)', 431.97078915, None), ('西神田二丁目', 'POINT(139.755042 35.698801)', 455.70714626, 939), ('神田神保町二丁目', 'POINT(139.756306 35.696666)', 460.78256495, 13970), ('三崎町三丁目', 'POINT(139.752041 35.700533)', 498.49312192, 1382), ('飯田橋三丁目', 'POINT(139.750325 35.700561)', 503.8617981, 1449), ('九段南二丁目', 'POINT(139.746394 35.693086)', 552.3515843, 6709), ('三崎町二丁目', 'POINT(139.754382 35.700667)', 581.41466298, 7071), ('北の丸公園', 'POINT(139.749784 35.690921)', 588.43457016, None), ('西神田一丁目', 'POINT(139.75696 35.699407)', 633.66331468, 335), ('一ツ橋二丁目', 'POINT(139.75732 35.692947)', 649.28427468, 1987), ('飯田橋四丁目', 'POINT(139.746451 35.700635)', 666.85192725, 2283), ('一ツ橋一丁目', 'POINT(139.756685 35.691634)', 696.09552341, 1649), ('三崎町一丁目', 'POINT(139.756194 35.700947)', 700.01387858, 1105), ('神田神保町一丁目', 'POINT(139.759066 35.696582)', 708.20367931, 17559), ('富士見二丁目', 'POINT(139.742933 35.696943)', 760.09671891, 3940), ('猿楽町二丁目', 'POINT(139.758377 35.700021)', 777.84408991, 589), ('九段北三丁目', 'POINT(139.742568 35.694233)', 813.53901171, None), ('猿楽町一丁目', 'POINT(139.759949 35.698471)', 829.35048167, 687), ('神楽河岸', 'POINT(139.743999 35.701243)', 871.76777024, 2983), ('神楽坂一丁目', 'POINT(139.742771 35.700599)', 917.51337722, 3047), ('神田錦町三丁目', 'POINT(139.760821 35.693246)', 920.48777561, 1750), ('九段南三丁目', 'POINT(139.74209 35.692442)', 923.5795782, 6983)]"
竹橋,139.75767000000002,35.69044,133619,"[('一ツ橋一丁目', 'POINT(139.756685 35.691634)', 159.68511074, 1649), ('一ツ橋二丁目', 'POINT(139.75732 35.692947)', 279.95810041, 1987), ('神田錦町三丁目', 'POINT(139.760821 35.693246)', 422.22323534, 1750), ('九段南一丁目', 'POINT(139.754356 35.693761)', 475.13186074, 1524), ('大手町一丁目', 'POINT(139.76257 35.688488)', 493.58280189, 7903), ('神田錦町二丁目', 'POINT(139.763293 35.692958)', 580.59453307, 13051), ('神田錦町一丁目', 'POINT(139.764306 35.692934)', 661.3234957, 1787), ('神田神保町三丁目', 'POINT(139.754014 35.695754)', 676.11922939, 1938), ('神田小川町三丁目', 'POINT(139.762311 35.69529)', 682.66580824, 21196), ('神田神保町一丁目', 'POINT(139.759066 35.696582)', 693.09012186, 17559), ('神田神保町二丁目', 'POINT(139.756306 35.696666)', 701.74071965, 13970), ('北の丸公園', 'POINT(139.749784 35.690921)', 715.78942485, None), ('内神田一丁目', 'POINT(139.765943 35.690701)', 749.38696965, 18672), ('神田小川町二丁目', 'POINT(139.763983 35.694934)', 758.37199343, 9584), ('千代田', 'POINT(139.753336 35.684473)', 769.56104039, None), ('神田美土代町', 'POINT(139.765655 35.693642)', 805.34462388, 347), ('猿楽町一丁目', 'POINT(139.759949 35.698471)', 914.62978837, 687), ('西神田三丁目', 'POINT(139.753138 35.697831)', 916.92480425, 286), ('神田駿河台三丁目', 'POINT(139.764733 35.696427)', 921.92506086, 1363), ('神田駿河台一丁目', 'POINT(139.762329 35.697853)', 924.29586072, 1049), ('神田小川町一丁目', 'POINT(139.766202 35.695141)', 931.89399486, 3798), ('九段北一丁目', 'POINT(139.749817 35.696011)', 941.96202788, 2556), ('内神田二丁目', 'POINT(139.768192 35.690854)', 953.5007265, 4629), ('西神田二丁目', 'POINT(139.755042 35.698801)', 957.68966463, 939), ('神田淡路町一丁目', 'POINT(139.766239 35.695688)', 969.8462564, 1023), ('大手町二丁目', 'POINT(139.767291 35.686575)', 970.72228242, 2991), ('神田司町二丁目', 'POINT(139.767759 35.693949)', 992.71619613, 1046), ('西神田一丁目', 'POINT(139.75696 35.699407)', 996.99191727, 335)]"
